Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs,n_params
Era una rosa fragante.,Era un rosa claro.,rosa,False,0.06399977207183838,6,8,7,1,109850880
Era una rosa fragante.,Era un rosa tenue.,rosa,False,0.056732237339019775,6,8,8,0,109850880
Era una rosa frágil.,Era un rosa claro.,rosa,False,0.05699700117111206,6,7,7,0,109850880
Era una rosa frágil.,Era un rosa tenue.,rosa,False,0.05591398477554321,6,7,8,1,109850880
Era un rosa claro.,Era un rosa tenue.,rosa,True,0.02448827028274536,6,7,8,1,109850880
Él tiene sangre coagulada.,Él tiene sangre diluida.,sangre,True,0.0663406252861023,6,10,9,1,109850880
Él tiene sangre coagulada.,Él tiene sangre noble.,sangre,False,0.20795881748199463,6,10,8,2,109850880
Él tiene sangre coagulada.,Él tiene sangre real.,sangre,False,0.19689500331878662,6,10,8,2,109850880
Él tiene sangre diluida.,Él tiene sangre noble.,sangre,False,0.20191580057144165,6,9,8,1,109850880
Él tiene sangre diluida.,Él tiene sangre real.,sangre,False,0.172690749168396,6,9,8,1,109850880
Él tiene sangre noble.,Él tiene sangre real.,sangre,True,0.08319944143295288,6,8,8,0,109850880
Era una semilla educativa.,Era una semilla cultural.,semilla,True,0.0454859733581543,6,7,7,0,109850880
Era una semilla educativa.,Era una semilla germinada.,semilla,False,0.14600735902786255,6,7,9,2,109850880
Era una semilla educativa.,Era una semilla sembrada.,semilla,False,0.12262040376663208,6,7,8,1,109850880
Era una semilla cultural.,Era una semilla germinada.,semilla,False,0.20670264959335327,6,7,9,2,109850880
Era una semilla cultural.,Era una semilla sembrada.,semilla,False,0.19362425804138184,6,7,8,1,109850880
Era una semilla germinada.,Era una semilla sembrada.,semilla,True,0.03846418857574463,6,9,8,1,109850880
Estaba en el seno familiar.,Estaba en el seno social.,seno,True,0.07525473833084106,6,8,8,0,109850880
Estaba en el seno familiar.,Estaba en el seno izquiero.,seno,False,0.1451045274734497,6,8,9,1,109850880
Estaba en el seno familiar.,Estaba en el seno operado.,seno,False,0.20805764198303223,6,8,9,1,109850880
Estaba en el seno social.,Estaba en el seno izquiero.,seno,False,0.09838670492172241,6,8,9,1,109850880
Estaba en el seno social.,Estaba en el seno operado.,seno,False,0.2141883373260498,6,8,9,1,109850880
Estaba en el seno izquiero.,Estaba en el seno operado.,seno,True,0.14346176385879517,6,9,9,0,109850880
Se trataba de una serie televisiva.,Se trataba de una serie animada.,serie,True,0.06014251708984375,6,9,9,0,109850880
Se trataba de una serie televisiva.,Se trataba de una serie matemática.,serie,False,0.3162144422531128,6,9,9,0,109850880
Se trataba de una serie televisiva.,Se trataba de una serie numérica.,serie,False,0.2922537326812744,6,9,10,1,109850880
Se trataba de una serie animada.,Se trataba de una serie matemática.,serie,False,0.34771960973739624,6,9,9,0,109850880
Se trataba de una serie animada.,Se trataba de una serie numérica.,serie,False,0.31579047441482544,6,9,10,1,109850880
Se trataba de una serie matemática.,Se trataba de una serie numérica.,serie,True,0.07561463117599487,6,9,10,1,109850880
Era una sierra eléctrica.,Era una sierra automática.,sierra,True,0.06897640228271484,6,7,7,0,109850880
Era una sierra eléctrica.,Era una sierra forestada.,sierra,False,0.23930507898330688,6,7,8,1,109850880
Era una sierra eléctrica.,Era una sierra nevada.,sierra,False,0.18085819482803345,6,7,8,1,109850880
Era una sierra automática.,Era una sierra forestada.,sierra,False,0.33530300855636597,6,7,8,1,109850880
Era una sierra automática.,Era una sierra nevada.,sierra,False,0.2893669605255127,6,7,8,1,109850880
Era una sierra forestada.,Era una sierra nevada.,sierra,True,0.06378495693206787,6,8,8,0,109850880
Era una sirena mitológica.,Era una sirena coqueta.,sirena,True,0.10451549291610718,6,9,9,0,109850880
Era una sirena mitológica.,Era una sirena policíaca.,sirena,False,0.21150469779968262,6,9,9,0,109850880
Era una sirena mitológica.,Era una sirena ruidosa.,sirena,False,0.12926167249679565,6,9,9,0,109850880
Era una sirena coqueta.,Era una sirena policíaca.,sirena,False,0.17201387882232666,6,9,9,0,109850880
Era una sirena coqueta.,Era una sirena ruidosa.,sirena,False,0.08355188369750977,6,9,9,0,109850880
Era una sirena policíaca.,Era una sirena ruidosa.,sirena,True,0.07830262184143066,6,9,9,0,109850880
Era un sostén emocional.,Era un sostén incondicional.,sostén,True,0.0633125901222229,6,7,7,0,109850880
Era un sostén emocional.,Era un sostén sedoso.,sostén,False,0.1303279995918274,6,7,8,1,109850880
Era un sostén emocional.,Era un sostén incómodo.,sostén,False,0.17329275608062744,6,7,7,0,109850880
Era un sostén incondicional.,Era un sostén sedoso.,sostén,False,0.18770074844360352,6,7,8,1,109850880
Era un sostén incondicional.,Era un sostén incómodo.,sostén,False,0.23804539442062378,6,7,7,0,109850880
Era un sostén sedoso.,Era un sostén incómodo.,sostén,True,0.06850892305374146,6,8,7,1,109850880
Él alcanzó su sueño.,Él abandonó su sueño.,sueño,True,0.06374502182006836,6,8,8,0,109850880
Él alcanzó su sueño.,Él moría de sueño.,sueño,False,0.254520058631897,6,8,9,1,109850880
Él alcanzó su sueño.,Él tenía sueño.,sueño,False,0.21392822265625,6,8,7,1,109850880
Él alcanzó su sueño.,Él recordó su sueño.,sueño,False,0.07902806997299194,6,8,8,0,109850880
Él alcanzó su sueño.,Él relató su sueño.,sueño,False,0.12278848886489868,6,8,9,1,109850880
Él abandonó su sueño.,Él moría de sueño.,sueño,False,0.29208314418792725,6,8,9,1,109850880
Él abandonó su sueño.,Él tenía sueño.,sueño,False,0.24242329597473145,6,8,7,1,109850880
Él abandonó su sueño.,Él recordó su sueño.,sueño,False,0.07846289873123169,6,8,8,0,109850880
Él abandonó su sueño.,Él relató su sueño.,sueño,False,0.13179999589920044,6,8,9,1,109850880
Él moría de sueño.,Él tenía sueño.,sueño,True,0.17345231771469116,6,9,7,2,109850880
Él moría de sueño.,Él recordó su sueño.,sueño,False,0.2610907554626465,6,9,8,1,109850880
Él moría de sueño.,Él relató su sueño.,sueño,False,0.2518123388290405,6,9,9,0,109850880
Él tenía sueño.,Él recordó su sueño.,sueño,False,0.1872221827507019,6,7,8,1,109850880
Él tenía sueño.,Él relató su sueño.,sueño,False,0.21846652030944824,6,7,9,2,109850880
Él recordó su sueño.,Él relató su sueño.,sueño,True,0.04530423879623413,6,8,9,1,109850880
Le gustó la tabla de madera.,Le gustó la tabla astillada.,tabla,True,0.1317616105079651,6,9,9,0,109850880
Le gustó la tabla de madera.,Le gustó la tabla de ajedrez.,tabla,False,0.18158912658691406,6,9,9,0,109850880
Le gustó la tabla de madera.,Le gustó la tabla de juego.,tabla,False,0.20349162817001343,6,9,9,0,109850880
Le gustó la tabla astillada.,Le gustó la tabla de ajedrez.,tabla,False,0.19411295652389526,6,9,9,0,109850880
Le gustó la tabla astillada.,Le gustó la tabla de juego.,tabla,False,0.18062490224838257,6,9,9,0,109850880
Le gustó la tabla de ajedrez.,Le gustó la tabla de juego.,tabla,True,0.08502441644668579,6,9,9,0,109850880
Le gustó el taco mexicano.,Le gustó el taco delicioso.,taco,True,0.0632508397102356,6,9,9,0,109850880
Le gustó el taco mexicano.,Le gustó el taco del zapato.,taco,False,0.13793110847473145,6,9,10,1,109850880
Le gustó el taco mexicano.,Le gustó el taco puntiagudo.,taco,False,0.10858732461929321,6,9,12,3,109850880
Le gustó el taco delicioso.,Le gustó el taco del zapato.,taco,False,0.13441979885101318,6,9,10,1,109850880
Le gustó el taco delicioso.,Le gustó el taco puntiagudo.,taco,False,0.0894269347190857,6,9,12,3,109850880
Le gustó el taco del zapato.,Le gustó el taco puntiagudo.,taco,True,0.10189288854598999,6,10,12,2,109850880
Tocó la tecla del ordenador.,Tocó la tecla espaciadora.,tecla,True,0.07576686143875122,6,10,10,0,109850880
Tocó la tecla del ordenador.,Tocó la tecla desafinada.,tecla,False,0.11437320709228516,6,10,11,1,109850880
Tocó la tecla del ordenador.,Tocó la tecla afinada.,tecla,False,0.12338751554489136,6,10,11,1,109850880
Tocó la tecla espaciadora.,Tocó la tecla desafinada.,tecla,False,0.07148593664169312,6,10,11,1,109850880
Tocó la tecla espaciadora.,Tocó la tecla afinada.,tecla,False,0.07709145545959473,6,10,11,1,109850880
Tocó la tecla desafinada.,Tocó la tecla afinada.,tecla,True,0.02214723825454712,6,11,11,0,109850880
Le gustó el título profesional.,Le gustó el título halagador.,título,True,0.22027945518493652,6,8,9,1,109850880
Le gustó el título profesional.,Le gustó el título del poema.,título,False,0.3664383888244629,6,8,9,1,109850880
Le gustó el título profesional.,Le gustó el título del libro.,título,False,0.3514822721481323,6,8,9,1,109850880
Le gustó el título profesional.,Le gustó el título legal.,título,False,0.20687580108642578,6,8,8,0,109850880
Le gustó el título profesional.,Le gustó el título propietario.,título,False,0.16985070705413818,6,8,8,0,109850880
Le gustó el título halagador.,Le gustó el título del poema.,título,False,0.20556986331939697,6,9,9,0,109850880
Le gustó el título halagador.,Le gustó el título del libro.,título,False,0.2070266604423523,6,9,9,0,109850880
Le gustó el título halagador.,Le gustó el título legal.,título,False,0.17840206623077393,6,9,8,1,109850880
Le gustó el título halagador.,Le gustó el título propietario.,título,False,0.19385111331939697,6,9,8,1,109850880
Le gustó el título del poema.,Le gustó el título del libro.,título,True,0.04238247871398926,6,9,9,0,109850880
Le gustó el título del poema.,Le gustó el título legal.,título,False,0.32513123750686646,6,9,8,1,109850880
Le gustó el título del poema.,Le gustó el título propietario.,título,False,0.3258426785469055,6,9,8,1,109850880
Le gustó el título del libro.,Le gustó el título legal.,título,False,0.3227412700653076,6,9,8,1,109850880
Le gustó el título del libro.,Le gustó el título propietario.,título,False,0.3198332190513611,6,9,8,1,109850880
Le gustó el título legal.,Le gustó el título propietario.,título,True,0.07637542486190796,6,8,8,0,109850880
Se trataba de un vaso antiguo.,Se trataba de un vaso cristalino.,vaso,True,0.15184807777404785,6,9,10,1,109850880
Se trataba de un vaso antiguo.,Se trataba de un vaso sanguíneo.,vaso,False,0.31784766912460327,6,9,9,0,109850880
Se trataba de un vaso antiguo.,Se trataba de un vaso obstruido.,vaso,False,0.23136287927627563,6,9,11,2,109850880
Se trataba de un vaso cristalino.,Se trataba de un vaso sanguíneo.,vaso,False,0.19083023071289062,6,10,9,1,109850880
Se trataba de un vaso cristalino.,Se trataba de un vaso obstruido.,vaso,False,0.07776957750320435,6,10,11,1,109850880
Se trataba de un vaso sanguíneo.,Se trataba de un vaso obstruido.,vaso,True,0.14852523803710938,6,9,11,2,109850880
Ella vio la vela del barco.,Ella vio la vela de lona.,vela,True,0.14803767204284668,6,9,10,1,109850880
Ella vio la vela del barco.,Ella vio la vela de cera.,vela,False,0.16555136442184448,6,9,9,0,109850880
Ella vio la vela del barco.,Ella vio la vela derretida.,vela,False,0.1762736439704895,6,9,9,0,109850880
Ella vio la vela de lona.,Ella vio la vela de cera.,vela,False,0.032561421394348145,6,10,9,1,109850880
Ella vio la vela de lona.,Ella vio la vela derretida.,vela,False,0.07092159986495972,6,10,9,1,109850880
Ella vio la vela de cera.,Ella vio la vela derretida.,vela,True,0.05401486158370972,6,9,9,0,109850880
Aumentó el volumen de la corriente.,Aumentó el volumen del agua.,volumen,True,0.055519044399261475,6,10,9,1,109850880
Aumentó el volumen de la corriente.,Aumentó el volumen de la voz.,volumen,False,0.11604702472686768,6,10,10,0,109850880
Aumentó el volumen de la corriente.,Aumentó el volumen de la bocina.,volumen,False,0.04907959699630737,6,10,11,1,109850880
Aumentó el volumen del agua.,Aumentó el volumen de la voz.,volumen,False,0.12287664413452148,6,9,10,1,109850880
Aumentó el volumen del agua.,Aumentó el volumen de la bocina.,volumen,False,0.07075881958007812,6,9,11,2,109850880
Aumentó el volumen de la voz.,Aumentó el volumen de la bocina.,volumen,True,0.09136956930160522,6,10,11,1,109850880
Tenía un órgano eclesiástico.,Tenía un órgano ceremonial.,órgano,True,0.13325011730194092,6,8,8,0,109850880
Tenía un órgano eclesiástico.,Tenía un órgano herido.,órgano,False,0.2932303547859192,6,8,7,1,109850880
Tenía un órgano eclesiástico.,Tenía un órgano operado.,órgano,False,0.2315463423728943,6,8,8,0,109850880
Tenía un órgano ceremonial.,Tenía un órgano herido.,órgano,False,0.2446344494819641,6,8,7,1,109850880
Tenía un órgano ceremonial.,Tenía un órgano operado.,órgano,False,0.19199144840240479,6,8,8,0,109850880
Tenía un órgano herido.,Tenía un órgano operado.,órgano,True,0.07927387952804565,6,7,8,1,109850880
Compró el aceite de oliva.,Compró el aceite de cocina.,aceite,True,0.11034184694290161,7,9,9,0,109850880
Compró el aceite de oliva.,Compró el aceite de motor.,aceite,False,0.18597424030303955,7,9,9,0,109850880
Compró el aceite de oliva.,Compró el aceite de carro.,aceite,False,0.17305809259414673,7,9,9,0,109850880
Compró el aceite de cocina.,Compró el aceite de motor.,aceite,False,0.10978281497955322,7,9,9,0,109850880
Compró el aceite de cocina.,Compró el aceite de carro.,aceite,False,0.06577634811401367,7,9,9,0,109850880
Compró el aceite de motor.,Compró el aceite de carro.,aceite,True,0.04425013065338135,7,9,9,0,109850880
Le gustó el ala sureste.,Le gustó el ala remodelada.,ala,True,0.14559614658355713,7,8,9,1,109850880
Le gustó el ala sureste.,Le gustó el ala plumosa.,ala,False,0.1483536958694458,7,8,10,2,109850880
Le gustó el ala sureste.,Le gustó el ala de águila.,ala,False,0.2120845913887024,7,8,9,1,109850880
Le gustó el ala remodelada.,Le gustó el ala plumosa.,ala,False,0.197487473487854,7,9,10,1,109850880
Le gustó el ala remodelada.,Le gustó el ala de águila.,ala,False,0.28739702701568604,7,9,9,0,109850880
Le gustó el ala plumosa.,Le gustó el ala de águila.,ala,True,0.13429492712020874,7,10,9,1,109850880
Evaluó el algodón cultivado.,Evaluó el algodón sembrado.,algodón,True,0.04686903953552246,7,10,10,0,109850880
Evaluó el algodón cultivado.,Evaluó el algodón endulzado.,algodón,False,0.10095840692520142,7,10,11,1,109850880
Evaluó el algodón cultivado.,Evaluó el algodón caramelizado.,algodón,False,0.10241621732711792,7,10,11,1,109850880
Evaluó el algodón sembrado.,Evaluó el algodón endulzado.,algodón,False,0.09390813112258911,7,10,11,1,109850880
Evaluó el algodón sembrado.,Evaluó el algodón caramelizado.,algodón,False,0.09877955913543701,7,10,11,1,109850880
Evaluó el algodón endulzado.,Evaluó el algodón caramelizado.,algodón,True,0.0301971435546875,7,11,11,0,109850880
Se trataba del arte de mentir.,Se trataba del arte de guerra.,arte,True,0.10605359077453613,7,9,9,0,109850880
Se trataba del arte de mentir.,Se trataba del arte renacentista.,arte,False,0.303339421749115,7,9,10,1,109850880
Se trataba del arte de mentir.,Se trataba del arte abstracto.,arte,False,0.3365160822868347,7,9,9,0,109850880
Se trataba del arte de guerra.,Se trataba del arte renacentista.,arte,False,0.21991503238677979,7,9,10,1,109850880
Se trataba del arte de guerra.,Se trataba del arte abstracto.,arte,False,0.26753532886505127,7,9,9,0,109850880
Se trataba del arte renacentista.,Se trataba del arte abstracto.,arte,True,0.13293516635894775,7,10,9,1,109850880
Era un banco financiero.,Era un banco exitoso.,banco,True,0.1015547513961792,7,7,7,0,109850880
Era un banco financiero.,Era un banco plástico.,banco,False,0.12814533710479736,7,7,7,0,109850880
Era un banco financiero.,Era un banco cómodo.,banco,False,0.1798434853553772,7,7,7,0,109850880
Era un banco exitoso.,Era un banco plástico.,banco,False,0.10541641712188721,7,7,7,0,109850880
Era un banco exitoso.,Era un banco cómodo.,banco,False,0.1005244255065918,7,7,7,0,109850880
Era un banco plástico.,Era un banco cómodo.,banco,True,0.07208287715911865,7,7,7,0,109850880
Disfrutó el baño caliente.,Disfrutó el baño frío.,baño,True,0.031117558479309082,7,8,8,0,109850880
Disfrutó el baño caliente.,Disfrutó el baño remodelado.,baño,False,0.14995139837265015,7,8,9,1,109850880
Disfrutó el baño caliente.,Disfrutó el baño privado.,baño,False,0.10572028160095215,7,8,8,0,109850880
Disfrutó el baño frío.,Disfrutó el baño remodelado.,baño,False,0.1339673399925232,7,8,9,1,109850880
Disfrutó el baño frío.,Disfrutó el baño privado.,baño,False,0.12309396266937256,7,8,8,0,109850880
